"","tissue","sample","technology","gene","cell_type","Z_score","log_fc","se","p_val","bias","xchr"
"30","Hippocampus","Mouse 1","Slide-seq","Pantr1","Astrocyte",5.7268581315591,-0.947807751478752,0.165502222982555,1.02307654232071e-08,"paternal",FALSE
"31","Hippocampus","Mouse 1","Slide-seq","Unc13d","Astrocyte",5.71822405834788,-3.36107623011949,0.58778323406421,1.07643145650644e-08,"paternal",FALSE
"32","Hippocampus","Mouse 1","Slide-seq","Cfl1","Astrocyte",5.57100977614353,1.20913194460242,0.217039996910475,2.53267114806617e-08,"maternal",FALSE
"33","Hippocampus","Mouse 1","Slide-seq","Rps13","Astrocyte",5.40972958716697,-3.86329491310466,0.714138267145407,6.31199843227462e-08,"paternal",FALSE
"34","Hippocampus","Mouse 1","Slide-seq","Marc2","Astrocyte",5.36314056926112,0.823438249587415,0.153536577860173,8.17873079116429e-08,"maternal",FALSE
"35","Hippocampus","Mouse 1","Slide-seq","Malat1","Astrocyte",5.35179948184843,0.147341062492879,0.0275311253705623,8.70838666265296e-08,"maternal",FALSE
"36","Hippocampus","Mouse 1","Slide-seq","Fam193a","Astrocyte",5.0934228779406,-1.600283131978,0.314186190765498,3.51656134925112e-07,"paternal",FALSE
"37","Hippocampus","Mouse 1","Slide-seq","Rpl38","Astrocyte",4.97363343503308,0.806000216160974,0.162054607901681,6.57095074348682e-07,"maternal",FALSE
"38","Hippocampus","Mouse 1","Slide-seq","Hopx","Astrocyte",4.9583475354565,0.902551299962193,0.182026631555809,7.10953001902386e-07,"maternal",FALSE
"39","Hippocampus","Mouse 1","Slide-seq","Psma7","Astrocyte",4.91604825537717,-1.29508171650555,0.263439585868383,8.83086388527993e-07,"paternal",FALSE
"40","Hippocampus","Mouse 1","Slide-seq","Kcnk1","Astrocyte",4.80182275651393,-0.847743707433186,0.1765462305503,1.57227833429567e-06,"paternal",FALSE
"41","Hippocampus","Mouse 1","Slide-seq","Rps20","Astrocyte",4.64991946631406,-0.788497016851733,0.169572187768827,3.32064666999124e-06,"paternal",FALSE
"42","Hippocampus","Mouse 1","Slide-seq","Rpl13","Astrocyte",4.62716604956573,-0.631363738671572,0.136447175638062,3.70703294476911e-06,"paternal",FALSE
"43","Hippocampus","Mouse 1","Slide-seq","Retsat","Astrocyte",4.5284961702047,1.96463192073707,0.433837602350952,5.94049577729245e-06,"maternal",FALSE
"44","Hippocampus","Mouse 1","Slide-seq","Rpl11","Astrocyte",4.49846777553514,-4.4717065083509,0.994051026144994,6.84449684077794e-06,"paternal",FALSE
"45","Hippocampus","Mouse 1","Slide-seq","Hnrnpc","Astrocyte",4.48059447380998,-2.67908626027166,0.597930983473619,7.44354223639712e-06,"paternal",FALSE
"46","Hippocampus","Mouse 1","Slide-seq","Aldh1a1","Astrocyte",4.45575409226313,-0.573521297769106,0.128714755323898,8.35988146284367e-06,"paternal",FALSE
"47","Hippocampus","Mouse 1","Slide-seq","Rpl6","Astrocyte",4.41677024089787,0.94046022397803,0.212929396976476,1.00186623602989e-05,"maternal",FALSE
"48","Hippocampus","Mouse 1","Slide-seq","Rab33b","Astrocyte",4.3367399546523,-1.14215756328177,0.263367777460695,1.44611542738057e-05,"paternal",FALSE
"49","Hippocampus","Mouse 1","Slide-seq","Aqp4","Astrocyte",4.25161350363284,0.433707712247709,0.102010145531131,2.1223590003973e-05,"maternal",FALSE
"50","Hippocampus","Mouse 1","Slide-seq","Rps15a","Astrocyte",4.19343099603886,-0.924292459544921,0.220414372006601,2.74766684640403e-05,"paternal",FALSE
"51","Hippocampus","Mouse 1","Slide-seq","Mt3","Astrocyte",4.07881082210096,4.11416111231822,1.00866681289206,4.52666523621752e-05,"maternal",FALSE
"52","Hippocampus","Mouse 1","Slide-seq","Psap","Astrocyte",4.07573161184127,0.886632022293629,0.217539354092327,4.58699002748639e-05,"maternal",FALSE
"53","Hippocampus","Mouse 1","Slide-seq","Hmgb1","Astrocyte",4.04584590820699,-1.42265272873497,0.351632949205783,5.21345197029815e-05,"paternal",FALSE
"54","Hippocampus","Mouse 1","Slide-seq","Polr2l","Astrocyte",4.00092582823298,1.9039429797089,0.475875600160722,6.30951343873131e-05,"maternal",FALSE
"55","Hippocampus","Mouse 1","Slide-seq","Mfge8","Astrocyte",3.95328659004985,-0.439712285473213,0.111227019710622,7.70850168845495e-05,"paternal",FALSE
"56","Hippocampus","Mouse 1","Slide-seq","Churc1","Astrocyte",3.95026824173962,-2.10047916703172,0.531730768264667,7.80636552142799e-05,"paternal",FALSE
"57","Hippocampus","Mouse 1","Slide-seq","Aifm3","Astrocyte",3.93012091158887,1.3705068528014,0.348718750295988,8.49031557259477e-05,"maternal",FALSE
"58","Hippocampus","Mouse 1","Slide-seq","Tmbim6","Astrocyte",3.90988464064366,-0.729091155773081,0.186473827947276,9.23402092851324e-05,"paternal",FALSE
"59","Hippocampus","Mouse 1","Slide-seq","Ckb","Astrocyte",3.83689665449039,-0.113454538592113,0.0295693496094911,0.000124598874667268,"paternal",FALSE
"60","Hippocampus","Mouse 1","Slide-seq","Cnih1","Astrocyte",3.82089039009947,-1.75529624300297,0.459394555664624,0.000132970743298254,"paternal",FALSE
"61","Hippocampus","Mouse 1","Slide-seq","Rpl36","Astrocyte",3.8185681767991,3.80101730068987,0.995403807056303,0.000134228490040535,"maternal",FALSE
"62","Hippocampus","Mouse 1","Slide-seq","Hsp90b1","Astrocyte",3.78979704096068,-2.76192359078051,0.728778760690674,0.000150770422394819,"paternal",FALSE
"63","Hippocampus","Mouse 1","Slide-seq","Slc1a2","Astrocyte",3.74208970454972,0.125458424088519,0.0335263005416422,0.000182496342983387,"maternal",FALSE
"64","Hippocampus","Mouse 1","Slide-seq","Glo1","Astrocyte",3.70002276306716,1.0114807155418,0.273371484531985,0.000215580129165485,"maternal",FALSE
"65","Hippocampus","Mouse 1","Slide-seq","Rpl30","Astrocyte",3.69561325699821,0.966453881877771,0.26151380425093,0.000219356667694878,"maternal",FALSE
"66","Hippocampus","Mouse 1","Slide-seq","Nbr1","Astrocyte",3.66113948581893,0.751625295954009,0.205298186224632,0.000251096001094883,"maternal",FALSE
"67","Hippocampus","Mouse 1","Slide-seq","Rgs20","Astrocyte",3.6427917746383,1.40408369142879,0.385441655272269,0.000269697000573946,"maternal",FALSE
"68","Hippocampus","Mouse 1","Slide-seq","Phb","Astrocyte",3.59373789695989,2.08585302054993,0.580413230000564,0.00032596775034056,"maternal",FALSE
"69","Hippocampus","Mouse 1","Slide-seq","Meg3","CA1",15.006933766937,4.94528060957006,0.3295330469483,6.61350260469961e-51,"maternal",FALSE
"70","Hippocampus","Mouse 1","Slide-seq","Serinc1","CA1",11.1099839477715,0.993641052990288,0.0894367676552404,1.12179678938151e-28,"maternal",FALSE
"71","Hippocampus","Mouse 1","Slide-seq","Calm3","CA1",10.750814300972,-1.0088130950771,0.0938359706376743,5.87407258209935e-27,"paternal",FALSE
"72","Hippocampus","Mouse 1","Slide-seq","Hspa8","CA1",9.73491594681105,2.04855285946244,0.21043354361303,2.13994535553291e-22,"maternal",FALSE
"73","Hippocampus","Mouse 1","Slide-seq","Calm2","CA1",9.45549008582941,1.02701594209961,0.10861583405801,3.21512276031669e-21,"maternal",FALSE
"74","Hippocampus","Mouse 1","Slide-seq","Pdhb","CA1",7.84174883051008,-1.66100771745529,0.211815980510975,4.44314418960783e-15,"paternal",FALSE
"75","Hippocampus","Mouse 1","Slide-seq","Nell2","CA1",7.37902055585175,1.11775195349918,0.151477007692136,1.59458213568871e-13,"maternal",FALSE
"76","Hippocampus","Mouse 1","Slide-seq","Sphkap","CA1",6.35000228282715,-1.18728630082125,0.1869741533845,2.1531173255929e-10,"paternal",FALSE
"77","Hippocampus","Mouse 1","Slide-seq","Morf4l2","CA1",6.13079665457459,-2.15947232995232,0.352233559783946,8.74401079308027e-10,"paternal",TRUE
"78","Hippocampus","Mouse 1","Slide-seq","Kcnq1ot1","CA1",6.01310899296282,-2.5584492771297,0.42547861349659,1.81998579850255e-09,"paternal",FALSE
"79","Hippocampus","Mouse 1","Slide-seq","Sptan1","CA1",5.85965922622714,-0.910471216071345,0.155379550400505,4.6381797346718e-09,"paternal",FALSE
"80","Hippocampus","Mouse 1","Slide-seq","Sort1","CA1",5.69139839727657,-1.30487104089164,0.229270725717609,1.26003125469816e-08,"paternal",FALSE
"81","Hippocampus","Mouse 1","Slide-seq","Shank1","CA1",5.67844267218441,1.87921147189648,0.330937825805957,1.35926572658907e-08,"maternal",FALSE
"82","Hippocampus","Mouse 1","Slide-seq","Cck","CA1",5.61657979096434,-0.483466518591692,0.0860784563889696,1.94774326957502e-08,"paternal",FALSE
"83","Hippocampus","Mouse 1","Slide-seq","Snhg11","CA1",5.58269454846166,0.371126974505386,0.0664781086057542,2.36820461706423e-08,"maternal",FALSE
"84","Hippocampus","Mouse 1","Slide-seq","Tceal3","CA1",5.54802001620669,-1.2872012208862,0.232010918692808,2.88922806537906e-08,"paternal",TRUE
"85","Hippocampus","Mouse 1","Slide-seq","Rasgrf1","CA1",5.42527403845064,-1.56681750610272,0.288799698411212,5.78656916074882e-08,"paternal",FALSE
"86","Hippocampus","Mouse 1","Slide-seq","Adcy1","CA1",5.37110503281211,-1.82601404482978,0.339969900732652,7.82556101569251e-08,"paternal",FALSE
"87","Hippocampus","Mouse 1","Slide-seq","Scoc","CA1",5.32856415542917,1.14786908537075,0.215418084851472,9.89922305295985e-08,"maternal",FALSE
"88","Hippocampus","Mouse 1","Slide-seq","Wfs1","CA1",5.1953794428686,0.458633101113301,0.0882771135692198,2.04302698909612e-07,"maternal",FALSE
"89","Hippocampus","Mouse 1","Slide-seq","Camk2b","CA1",5.06124685763099,-0.69719349731962,0.137751332217365,4.16523498153285e-07,"paternal",FALSE
"90","Hippocampus","Mouse 1","Slide-seq","Dnajb6","CA1",4.92041984860597,-2.91849865136247,0.593140167132145,8.63587604596788e-07,"paternal",FALSE
"91","Hippocampus","Mouse 1","Slide-seq","Psma7","CA1",4.53234020948731,-1.15840160776887,0.255585757958779,5.83337998189148e-06,"paternal",FALSE
"92","Hippocampus","Mouse 1","Slide-seq","Ube2k","CA1",4.4303834735713,-2.32615548991124,0.525046083208718,9.40656657601366e-06,"paternal",FALSE
"93","Hippocampus","Mouse 1","Slide-seq","Fam193a","CA1",4.35472188101001,-1.52080168635451,0.349230496897263,1.33235967558502e-05,"paternal",FALSE
"94","Hippocampus","Mouse 1","Slide-seq","Camk2a","CA1",4.31527840717482,-0.55010989823869,0.127479584474561,1.59401880039301e-05,"paternal",FALSE
"95","Hippocampus","Mouse 1","Slide-seq","Tceal6","CA1",4.30949775956224,-1.12958528062281,0.262115295945194,1.63625716161667e-05,"paternal",TRUE
"96","Hippocampus","Mouse 1","Slide-seq","Calm1","CA1",4.26854867431205,-0.302847701537853,0.0709486349213676,1.96748898645079e-05,"paternal",FALSE
"97","Hippocampus","Mouse 1","Slide-seq","Crym","CA1",4.24293817262729,-0.607367975470861,0.143147967460193,2.20612230373133e-05,"paternal",FALSE
"98","Hippocampus","Mouse 1","Slide-seq","Rrp7a","CA1",4.19587848817182,-2.00141628551136,0.476995768860645,2.71815953925304e-05,"paternal",FALSE
"99","Hippocampus","Mouse 1","Slide-seq","Scg5","CA1",4.17381639181552,0.888740810456653,0.212932416528766,2.9953918900754e-05,"maternal",FALSE
"100","Hippocampus","Mouse 1","Slide-seq","Rnf14","CA1",4.08203779739598,1.22407266592754,0.299868038142225,4.46425340338194e-05,"maternal",FALSE
"101","Hippocampus","Mouse 1","Slide-seq","Gap43","CA1",4.06438707337105,0.725225094863283,0.178434061956056,4.81588482275923e-05,"maternal",FALSE
"102","Hippocampus","Mouse 1","Slide-seq","Ppp3cb","CA1",4.05761897255715,-0.722217566303285,0.177990484367273,4.9575563828869e-05,"paternal",FALSE
"103","Hippocampus","Mouse 1","Slide-seq","Pkm","CA1",4.02748743764224,0.419536051817997,0.104168183840097,5.63760785846862e-05,"maternal",FALSE
"104","Hippocampus","Mouse 1","Slide-seq","Hnrnpc","CA1",4.01058679937768,-1.43668962176117,0.358224293259057,6.05680283443041e-05,"paternal",FALSE
"105","Hippocampus","Mouse 1","Slide-seq","Rab3c","CA1",3.9534704996606,-0.608056934758447,0.153803331733637,7.70257644197913e-05,"paternal",FALSE
"106","Hippocampus","Mouse 1","Slide-seq","Dlgap1","CA1",3.911489015578,-0.365761045680936,0.0935094139915123,9.17288289555186e-05,"paternal",FALSE
"107","Hippocampus","Mouse 1","Slide-seq","Dnaja1","CA1",3.84976032103006,-3.88961157569168,1.01035161966939,0.000118233464123165,"paternal",FALSE
"108","Hippocampus","Mouse 1","Slide-seq","Arhgef2","CA1",3.83200089588021,-1.04206256505822,0.271936931481028,0.000127105276387588,"paternal",FALSE
"109","Hippocampus","Mouse 1","Slide-seq","Idh3g","CA1",3.82509081493705,-1.22067468176234,0.319123058986098,0.000130723889256721,"paternal",TRUE
"110","Hippocampus","Mouse 1","Slide-seq","Kif1a","CA1",3.77545118281581,-2.75506890668064,0.72973236131896,0.000159718303232553,"paternal",FALSE
"111","Hippocampus","Mouse 1","Slide-seq","Kif1b","CA1",3.75272566269605,0.418169247087218,0.111430806478616,0.000174922248772462,"maternal",FALSE
"112","Hippocampus","Mouse 1","Slide-seq","Snx10","CA1",3.75017785197678,-1.098830211581,0.293007493231765,0.000176709192538754,"paternal",FALSE
"113","Hippocampus","Mouse 1","Slide-seq","Prps1","CA1",3.73500599706489,-1.43207243478863,0.383419045622418,0.00018771071398586,"paternal",TRUE
"114","Hippocampus","Mouse 1","Slide-seq","Meg3","CA3",16.5001318148454,5.24845610742213,0.318085707818409,3.66092589855056e-61,"maternal",FALSE
"115","Hippocampus","Mouse 1","Slide-seq","Serinc1","CA3",15.1748706423475,0.96997323812542,0.0639197038964258,5.18799202062008e-52,"maternal",FALSE
"116","Hippocampus","Mouse 1","Slide-seq","Hspa8","CA3",14.4557681403282,1.67376352093548,0.115785166494616,2.30543364190579e-47,"maternal",FALSE
"117","Hippocampus","Mouse 1","Slide-seq","Gapdh","CA3",14.0429462734955,-3.81068632755033,0.271359460709651,8.50997867515276e-45,"paternal",FALSE
"118","Hippocampus","Mouse 1","Slide-seq","Calm3","CA3",13.8757086461297,-0.970754855644014,0.0699607407737537,8.89100162193918e-44,"paternal",FALSE
"119","Hippocampus","Mouse 1","Slide-seq","Ogfrl1","CA3",12.1858738373131,0.976006615450902,0.0800932808332853,3.69669578500482e-34,"maternal",FALSE
"120","Hippocampus","Mouse 1","Slide-seq","Calm2","CA3",11.4214161419363,1.20232946234219,0.10526973602928,3.26863899061466e-30,"maternal",FALSE
"121","Hippocampus","Mouse 1","Slide-seq","Pdhb","CA3",11.1179507942754,-1.4925463065028,0.134246529249914,1.02601537812568e-28,"paternal",FALSE
"122","Hippocampus","Mouse 1","Slide-seq","Gm17494","CA3",10.020820859132,1.63965167241063,0.163624487001622,1.23473143233842e-23,"maternal",FALSE
"123","Hippocampus","Mouse 1","Slide-seq","Ywhah","CA3",9.90305444713613,-0.555738215349383,0.0561178592237365,4.03751675856619e-23,"paternal",FALSE
"124","Hippocampus","Mouse 1","Slide-seq","Nell2","CA3",9.68084441373772,1.20969387830002,0.124957475463957,3.63699485701655e-22,"maternal",FALSE
"125","Hippocampus","Mouse 1","Slide-seq","Cck","CA3",8.70192195061432,-0.798753239051866,0.0917904393517892,3.26309987451402e-18,"paternal",FALSE
"126","Hippocampus","Mouse 1","Slide-seq","Rnf14","CA3",8.48116089032882,1.73654808748869,0.204753583848279,2.22958051774921e-17,"maternal",FALSE
"127","Hippocampus","Mouse 1","Slide-seq","Morf4l2","CA3",8.3251830612422,-2.82050262651992,0.338791664492129,8.4198521271887e-17,"paternal",TRUE
"128","Hippocampus","Mouse 1","Slide-seq","Nrip3","CA3",8.27207373071308,0.567058787104805,0.0685509831711719,1.31648844184959e-16,"maternal",FALSE
"129","Hippocampus","Mouse 1","Slide-seq","Tceal3","CA3",8.17442076407889,-1.56601962301845,0.191575607399616,2.97290624009919e-16,"paternal",TRUE
"130","Hippocampus","Mouse 1","Slide-seq","Shank1","CA3",8.14978772426769,2.75532455290018,0.338085438065537,3.64563644572429e-16,"maternal",FALSE
"131","Hippocampus","Mouse 1","Slide-seq","Rpl21","CA3",7.92613421146113,-0.84322855150214,0.106385853305744,2.26073255402071e-15,"paternal",FALSE
"132","Hippocampus","Mouse 1","Slide-seq","Scoc","CA3",7.91886127175864,1.22529602914209,0.154731341678117,2.39695599788585e-15,"maternal",FALSE
"133","Hippocampus","Mouse 1","Slide-seq","Tceal6","CA3",7.10733898740308,-1.31884318744853,0.185560754845946,1.183016221194e-12,"paternal",TRUE
"134","Hippocampus","Mouse 1","Slide-seq","App","CA3",6.45964288715731,0.520083147406914,0.0805126779439949,1.0495034992539e-10,"maternal",FALSE
"135","Hippocampus","Mouse 1","Slide-seq","Sort1","CA3",6.42156590143957,-1.24438596790138,0.193782324591952,1.34879597656208e-10,"paternal",FALSE
"136","Hippocampus","Mouse 1","Slide-seq","Dnajb6","CA3",6.27104622014579,-1.50130767683346,0.23940306356067,3.58630131454334e-10,"paternal",FALSE
"137","Hippocampus","Mouse 1","Slide-seq","Snrpn","CA3",6.23914766217225,-6.2454444888289,1.00100924469136,4.39961536962029e-10,"paternal",FALSE
"138","Hippocampus","Mouse 1","Slide-seq","Ube2k","CA3",6.19275482601317,-2.30745111757388,0.372604952464975,5.91216559395187e-10,"paternal",FALSE
"139","Hippocampus","Mouse 1","Slide-seq","Kcnq1ot1","CA3",6.16765332060196,-1.60743260504897,0.260623047615148,6.93108962893368e-10,"paternal",FALSE
"140","Hippocampus","Mouse 1","Slide-seq","Dnaja1","CA3",6.10718641556128,-3.12138023089819,0.511099550350195,1.01402779164457e-09,"paternal",FALSE
"141","Hippocampus","Mouse 1","Slide-seq","Fam193a","CA3",6.04341902821151,-2.55845610812827,0.423345807428717,1.50882114618785e-09,"paternal",FALSE
"142","Hippocampus","Mouse 1","Slide-seq","Sptan1","CA3",6.02564081411681,-0.720455600246758,0.119564976153056,1.68440889822781e-09,"paternal",FALSE
"143","Hippocampus","Mouse 1","Slide-seq","R3hdm4","CA3",5.99313770239044,0.984022633099488,0.16419156074238,2.05830417468432e-09,"maternal",FALSE
"144","Hippocampus","Mouse 1","Slide-seq","Rasgrf1","CA3",5.99253972065137,-2.54238184010175,0.424257820326204,2.06588954953194e-09,"paternal",FALSE
"145","Hippocampus","Mouse 1","Slide-seq","Calm1","CA3",5.87115626858942,-0.286081490081948,0.0487266011999168,4.32766099869908e-09,"paternal",FALSE
"146","Hippocampus","Mouse 1","Slide-seq","Bend6","CA3",5.81808685464012,-2.47522386252847,0.425436045279111,5.95249719554608e-09,"paternal",FALSE
"147","Hippocampus","Mouse 1","Slide-seq","Scg5","CA3",5.7493465713399,0.996997552194825,0.173410584981046,8.95890092488803e-09,"maternal",FALSE
"148","Hippocampus","Mouse 1","Slide-seq","Kif1a","CA3",5.72973708864666,-2.653780102517,0.463159140019775,1.00586411349073e-08,"paternal",FALSE
"149","Hippocampus","Mouse 1","Slide-seq","Hnrnpc","CA3",5.5928703208904,-1.34658794593334,0.24076866951547,2.23346109191409e-08,"paternal",FALSE
"150","Hippocampus","Mouse 1","Slide-seq","Dlgap1","CA3",5.39810941980384,-0.455975511030484,0.0844694828448019,6.73467920126435e-08,"paternal",FALSE
"151","Hippocampus","Mouse 1","Slide-seq","Scn3b","CA3",5.36248362623173,0.808054796959981,0.150686669327475,8.2085411252595e-08,"maternal",FALSE
"152","Hippocampus","Mouse 1","Slide-seq","Pgm2l1","CA3",5.35395999203081,0.418174792349894,0.0781056998879956,8.60498940707418e-08,"maternal",FALSE
"153","Hippocampus","Mouse 1","Slide-seq","Cfl1","CA3",5.34695738650597,0.640535176877653,0.119794329854613,8.9445064152068e-08,"maternal",FALSE
"154","Hippocampus","Mouse 1","Slide-seq","Syn2","CA3",5.29231449496025,-0.484899588827342,0.0916233510478452,1.20777957927866e-07,"paternal",FALSE
"155","Hippocampus","Mouse 1","Slide-seq","Tpm1","CA3",5.22331192452598,-1.32244218422816,0.253180779424383,1.75750963049614e-07,"paternal",FALSE
"156","Hippocampus","Mouse 1","Slide-seq","Nsa2","CA3",5.20732375561184,0.774172834316946,0.148670002221896,1.91583658815068e-07,"maternal",FALSE
"157","Hippocampus","Mouse 1","Slide-seq","Pkm","CA3",5.20714910595442,0.329968697487556,0.0633683980952712,1.91763999115715e-07,"maternal",FALSE
"158","Hippocampus","Mouse 1","Slide-seq","Hypk","CA3",5.11657631180566,-3.66486262784547,0.716272445578385,3.11131438464905e-07,"paternal",FALSE
"159","Hippocampus","Mouse 1","Slide-seq","Camk2a","CA3",5.06688902186782,-0.393837496148509,0.077727673617633,4.04369872086623e-07,"paternal",FALSE
"160","Hippocampus","Mouse 1","Slide-seq","Rpl15","CA3",4.83019143634131,-1.25830485453515,0.260508278216042,1.3640184339079e-06,"paternal",FALSE
"161","Hippocampus","Mouse 1","Slide-seq","Gdi2","CA3",4.79139202255783,-1.63205519256145,0.340622346257153,1.65628149130771e-06,"paternal",FALSE
"162","Hippocampus","Mouse 1","Slide-seq","Rnf112","CA3",4.70628328179971,0.531063061882275,0.112841286867711,2.52273900850947e-06,"maternal",FALSE
"163","Hippocampus","Mouse 1","Slide-seq","Efr3a","CA3",4.65877938416087,-0.660770582789415,0.14183341349795,3.18089878275356e-06,"paternal",FALSE
"164","Hippocampus","Mouse 1","Slide-seq","Nsf","CA3",4.64861361027797,-0.322670281869658,0.0694121535840798,3.34173542140816e-06,"paternal",FALSE
"165","Hippocampus","Mouse 1","Slide-seq","Snx10","CA3",4.64087964316213,-0.765688341638243,0.164987761052241,3.46929159026567e-06,"paternal",FALSE
"166","Hippocampus","Mouse 1","Slide-seq","Krit1","CA3",4.58819117746326,-1.45579547929556,0.317291809122139,4.47103102608892e-06,"paternal",FALSE
"167","Hippocampus","Mouse 1","Slide-seq","Olfm1","CA3",4.58163062766438,0.234660139266688,0.051217603149801,4.61364272272958e-06,"maternal",FALSE
"168","Hippocampus","Mouse 1","Slide-seq","Cnih1","CA3",4.54270269683526,-1.30102177716032,0.286398178350236,5.553755188844e-06,"paternal",FALSE
"169","Hippocampus","Mouse 1","Slide-seq","Enc1","CA3",4.48961623825656,0.317478967253405,0.0707140544771128,7.13516034063701e-06,"maternal",FALSE
"170","Hippocampus","Mouse 1","Slide-seq","Ndrg4","CA3",4.47061516790395,-0.49643745578853,0.111044551397003,7.79949301359073e-06,"paternal",FALSE
"171","Hippocampus","Mouse 1","Slide-seq","Glrx2","CA3",4.42524362316992,-1.5436863405649,0.348836464614601,9.63335040079004e-06,"paternal",FALSE
"172","Hippocampus","Mouse 1","Slide-seq","Prps1","CA3",4.35723824720132,-0.797024429506599,0.182919634935852,1.31713871340575e-05,"paternal",TRUE
