30001,2919,0.678,0,5637.383,210133.5162,5,0.7861
3001,2309,0.5364,0,122.8272,118.9124,5,0.9116
18001,16697,3.8785,2,25.516,2.4791,3,0.9821
6001,13647,3.17,1,21757.4938,22175.9124,5,0.8634
30002,2919,0.678,0,25.8733,27.8826,5,0.7428
12001,12453,2.8927,1,2020.8506,6180.3902,5,0.909
9001,487,0.1131,0,25881.249,223394.5357,5,0.8572
21001,1935,0.4495,0,11722.3926,13270.4879,5,0.6725
3002,2309,0.5364,0,745.1547,612.708,5,0.7582
15001,5897,1.3698,1,88.8908,19.4164,5,0.9918
27001,1397,0.3245,0,134.8694,9.7032,5,0.9959
24001,986,0.229,0,33137.8932,30569.6495,5,0.9822
18002,16697,3.8785,2,59.1943,1.0334,0,0.9976
1,5818,1.3515,0,56.6464,15.7997,5,0.9791
31001,23565,5.4739,5,52.2405,1.3388,1,0.9969
5001,26913,6.2516,4,12617.836,294900.6111,5,0.6829
12002,12453,2.8927,1,71.2705,71.9339,5,0.8018
6002,13647,3.17,1,11561.7484,60659.4063,5,0.4754
3003,2309,0.5364,0,58.9664,198.2469,5,0.6409
9002,487,0.1131,0,11721.0555,14905.5816,5,0.9295
7001,24126,5.6042,5,30.3023,1.7203,2,0.9867
30003,2919,0.678,0,2.4414,14.3816,5,0.8653
21002,1935,0.4495,0,5211.2596,14111.4022,5,0.5998
8001,7265,1.6876,1,8.1802,0.8245,1,0.9937
20001,12285,2.8537,2,27.1458,2.2807,2,0.98
14001,20682,4.8042,3,18.8708,13.4371,5,0.8032
15002,5897,1.3698,1,18.0926,1.707,2,0.9927
18003,16697,3.8785,2,27.4584,0.8513,0,0.998
12003,12453,2.8927,1,9.7826,9.9653,5,0.9879
27002,1397,0.3245,0,50.6146,3.9712,4,0.9907
2,5818,1.3515,0,8.6155,41.0793,5,0.3815
24002,986,0.229,0,169.4588,98.8489,5,0.9196
10001,21823,5.0692,5,31.3811,3.048,4,0.9899
6003,13647,3.17,1,6770.9022,210128.8527,5,0.7364
3004,2309,0.5364,0,135.0205,488.5401,5,0.2785
23001,9085,2.1103,1,36.9546,2.0022,2,0.9529
1001,26725,6.2079,5,154.7922,3.3912,2,0.9981
21003,1935,0.4495,0,3231.5133,8952.7862,5,0.8454
9003,487,0.1131,0,32914.121,20502.247,5,0.9986
11001,7693,1.787,1,16.6804,0.9225,1,0.9676
17001,7179,1.6676,1,30.435,1.5341,2,0.9973
30004,2919,0.678,0,1012.1988,374.6858,5,0.9449
18004,16697,3.8785,2,21.8609,1.6201,3,0.9986
29001,4923,1.1436,1,247.8796,20.2768,5,0.9712
6004,13647,3.17,1,172.4419,137.4345,5,0.8163
12004,12453,2.8927,1,58.0381,104.3857,5,0.7744
5002,26913,6.2516,4,54.9253,5.7162,4,0.9921
3005,2309,0.5364,0,11.4899,22.6227,5,0.9811
22001,25877,6.0109,5,16.0047,4.975,5,0.9972
3,5818,1.3515,0,15.6894,31.5588,5,0.9612
15003,5897,1.3698,1,10.7988,1.247,2,0.9946
4001,22158,5.147,5,30.6273,0.3401,0,0.9791
2001,7964,1.8499,1,221.0852,54.1483,5,0.0909
24003,986,0.229,0,25.4109,24.6988,5,0.7542
9004,487,0.1131,0,9.9569,60.9361,5,0.9111
6005,13647,3.17,1,362.714,197.9203,5,0.9205
18005,16697,3.8785,2,59.2795,2.7597,1,0.999
30005,2919,0.678,0,2241.1979,1659.7355,5,-0.433
25001,26994,6.2704,5,113.5953,22.8012,5,0.861
27003,1397,0.3245,0,85.0226,11.0656,4,0.9326
31002,23565,5.4739,5,38.9395,1.7406,4,0.9925
7002,24126,5.6042,5,27.3133,0.8791,1,0.9966
20002,12285,2.8537,2,23.9543,6.245,5,0.9076
13001,24616,5.718,5,78.1697,1.0206,1,0.9987
4,5818,1.3515,0,50.2512,16.1596,5,0.9669
21004,1935,0.4495,0,52666.496,29407.6443,5,0.4756
26001,4872,1.1317,1,1789.5343,6049.351,5,0.9218
3006,2309,0.5364,0,24418.0959,21892.0976,5,0.7559
18006,16697,3.8785,2,37.5218,1.1616,0,0.9562
12005,12453,2.8927,1,21615.7568,22653.715,5,0.8283
15004,5897,1.3698,1,1010.8014,1402.9727,5,0.8587
6006,13647,3.17,1,840.1961,687.2355,5,0.8733
9005,487,0.1131,0,705.5343,200001.2929,5,0.1666
27004,1397,0.3245,0,41.292,5.7102,4,0.9719
30006,2919,0.678,0,11.8425,139.7697,5,0.7302
28001,23106,5.3672,5,31.7538,0.1855,0,0.9939
14002,20682,4.8042,3,64.8115,4.2041,3,0.9984
5003,26913,6.2516,4,41.1902,2.5005,1,0.989
19001,22411,5.2058,5,37.7218,45.7896,5,0.991
24004,986,0.229,0,22559.8041,21865.3309,5,0.379
16001,23992,5.5731,5,59.9928,8.4886,5,0.9938
3007,2309,0.5364,0,692.0581,269.6837,5,0.9901
18007,16697,3.8785,2,30.1866,3.5313,4,0.9995
12006,12453,2.8927,1,40.8965,36.4416,5,0.8136
5,5818,1.3515,0,15.6379,9.7349,5,0.8663
1002,26725,6.2079,5,47.0561,0.6576,0,0.9993
10002,21823,5.0692,5,168.9724,12.9819,5,0.9506
27005,1397,0.3245,0,55.7228,18.6148,5,0.9711
8002,7265,1.6876,1,20.9135,3.426,5,0.9942
23002,9085,2.1103,1,39.4494,0.9525,0,0.9991
15005,5897,1.3698,1,85.2913,5.1184,3,0.9909
9006,487,0.1131,0,9307.7314,11805.6826,5,0.2674
21005,1935,0.4495,0,25549.8929,15097.7086,5,0.9058
6007,13647,3.17,1,18852.051,26303.3499,5,-0.237
17002,7179,1.6676,1,69.529,1.4491,1,0.9956
30007,2919,0.678,0,30368.2658,19474.8055,5,0.796
18008,16697,3.8785,2,23.9868,3.0656,3,0.9942
29002,4923,1.1436,1,37.319,1.47,1,0.9945
3008,2309,0.5364,0,931.4335,943.4251,5,0.9126
12007,12453,2.8927,1,37.5212,15.8747,5,0.8972
6,5818,1.3515,0,3964.4621,3080.781,5,0.9659
2002,7964,1.8499,1,808.1887,186.2404,5,0.9919
20003,12285,2.8537,2,29.8529,2.5403,2,0.9842
9007,487,0.1131,0,113.5099,81.0058,5,0.4573
27006,1397,0.3245,0,13.9299,1.906,3,0.9737
15006,5897,1.3698,1,23.7158,1.2418,2,0.9988
24005,986,0.229,0,36166.4007,39485.027,5,0.812
7003,24126,5.6042,5,33.8945,2.4322,2,0.9958
18009,16697,3.8785,2,26.4876,1.4534,1,0.9978
5004,26913,6.2516,4,68.3178,15.3803,5,0.92
6008,13647,3.17,1,6929.0725,8694.8717,5,0.9309
21006,1935,0.4495,0,18699.8373,20238.6669,5,0.87
7,5818,1.3515,0,6.6638,23.886,5,0.4009
31003,23565,5.4739,5,91.8191,1.0789,0,0.9933
12008,12453,2.8927,1,549.2217,774.0998,5,0.7365
11002,7693,1.787,1,95.2065,0.7328,0,0.997
22002,25877,6.0109,5,39.7404,0.6057,1,0.9948
30008,2919,0.678,0,36603.7069,24732.0535,5,0.852
3009,2309,0.5364,0,36896.1345,23940.6011,5,0.5768
6009,13647,3.17,1,10.1682,27.6126,5,0.3269
14003,20682,4.8042,3,140.728,11.074,4,0.9934
18010,16697,3.8785,2,69.7519,8.3178,4,0.9886
15007,5897,1.3698,1,57.414,6.9258,5,0.9861
9008,487,0.1131,0,169.7776,288.1939,5,0.8307
4002,22158,5.147,5,7.5621,0.1451,0,0.9967
27007,1397,0.3245,0,30.9843,6.2661,5,0.9792
8,5818,1.3515,0,1775.7995,2157.3961,5,0.3406
8003,7265,1.6876,1,8.5994,0.3017,0,0.9957
1003,26725,6.2079,5,174.9205,4.7369,2,0.9959
12009,12453,2.8927,1,53.3591,47.2057,5,0.8915
21007,1935,0.4495,0,26072.2953,223244.8209,5,0.8372
25002,26994,6.2704,5,60.8887,10.9119,5,0.9908
18011,16697,3.8785,2,11.1404,18.4916,5,0.9577
24006,986,0.229,0,59648.141,31699.9189,5,0.9822
13002,24616,5.718,5,73.7449,1.0075,0,0.9949
10003,21823,5.0692,5,6.5356,1.7372,4,0.9531
6010,13647,3.17,1,8801.3617,6033.8032,5,0.1989
23003,9085,2.1103,1,47.0749,0.8331,1,0.9953
3010,2309,0.5364,0,10499.6799,13934.3649,5,0.8509
5005,26913,6.2516,4,36.7562,2.0775,0,0.9896
30009,2919,0.678,0,19013.313,21306.883,5,0.9375
12010,12453,2.8927,1,42.415,18.133,5,0.8446
15008,5897,1.3698,1,18.4148,1.4081,1,0.9973
9,5818,1.3515,0,447.2906,134.1743,5,0.7509
26002,4872,1.1317,1,40.3868,56.9456,5,0.318
21008,1935,0.4495,0,109.5791,91.3693,5,0.6297
27008,1397,0.3245,0,70.6621,10.2858,5,0.9945
20004,12285,2.8537,2,42.2247,8.6707,5,0.9984
9009,487,0.1131,0,30699.0175,22305.2437,5,0.9861
18012,16697,3.8785,2,69.573,17.1743,5,0.9569
17003,7179,1.6676,1,8.4139,1.7138,3,0.7462
24007,986,0.229,0,17.5113,20.5466,5,0.7441
6011,13647,3.17,1,17.8752,41.1184,5,0.9804
7004,24126,5.6042,5,34.3094,1.7759,0,0.9987
29003,4923,1.1436,1,57.5412,1.6061,0,0.9835
2003,7964,1.8499,1,36.2434,23.4167,4,0.9568
10,5818,1.3515,0,22.5904,6.3476,5,0.9727
12011,12453,2.8927,1,13.5772,1.4265,1,0.9633
3011,2309,0.5364,0,21466.1389,13924.8872,5,0.9718
30010,2919,0.678,0,62.4947,313.2926,5,0.8761
18013,16697,3.8785,2,12.9669,5.9909,5,0.8431
31004,23565,5.4739,5,15.8264,0.5224,0,0.9805
15009,5897,1.3698,1,32.9234,5.1695,4,0.9763
6012,13647,3.17,1,13.2087,3.0477,5,0.966
14004,20682,4.8042,3,5.7326,0.59,0,0.9599
9010,487,0.1131,0,530.9361,474.7504,5,0.9017
21009,1935,0.4495,0,10342.8813,13429.9706,5,0.6244
28002,23106,5.3672,5,20.5638,0.2411,1,0.9972
24008,986,0.229,0,375.5412,230.0969,5,0.1382
12012,12453,2.8927,1,34.9772,1.215,0,0.996
11,5818,1.3515,0,4.7487,11.126,5,0.9724
5006,26913,6.2516,4,63.6354,3.4152,3,0.9977
27009,1397,0.3245,0,31.7693,8.7984,5,0.9434
18014,16697,3.8785,2,19.0931,9.6741,5,0.9204
16002,23992,5.5731,5,61.0396,5.6946,4,0.9972
8004,7265,1.6876,1,126.4137,3.6711,2,0.9984
30011,2919,0.678,0,17.3125,812470.177,5,-0.1124
11003,7693,1.787,1,85.0045,0.5015,1,0.9974
1004,26725,6.2079,5,7.6418,0.8267,3,0.9934
6013,13647,3.17,1,63.4424,5.3915,5,0.9906
